0.58400   7.56864   7.56904   0.00040
0.58500   7.57512   7.57552   0.00040
0.58600   7.58159   7.58199   0.00040
0.58700   7.58806   7.58846   0.00040
0.58800   7.59452   7.59492   0.00040
0.58900   7.60097   7.60137   0.00040
0.59000   7.60743   7.60782   0.00040
0.59100   7.61387   7.61427   0.00040
0.59200   7.62031   7.62071   0.00040
0.59300   7.62674   7.62714   0.00040
0.59400   7.63316   7.63357   0.00041
0.59500   7.63959   7.63999   0.00040
0.59600   7.64601   7.64641   0.00041
0.59700   7.65242   7.65282   0.00040
0.59800   7.65882   7.65923   0.00041
0.59900   7.66523   7.66563   0.00040
0.60000   7.67162   7.67203   0.00040
0.60100   7.67802   7.67842   0.00040
0.60200   7.68440   7.68480   0.00040
0.60300   7.69077   7.69118   0.00041
0.60400   7.69715   7.69756   0.00040
0.60500   7.70352   7.70393   0.00041
0.60600   7.70989   7.71029   0.00040
0.60700   7.71624   7.71665   0.00041
0.60800   7.72260   7.72300   0.00040
0.60900   7.72895   7.72935   0.00041
0.61000   7.73529   7.73570   0.00040
0.61100   7.74163   7.74203   0.00041
0.61200   7.74796   7.74837   0.00041
0.61300   7.75429   7.75470   0.00041
0.61400   7.76061   7.76102   0.00041
0.61500   7.76693   7.76734   0.00041
0.61600   7.77324   7.77365   0.00041
0.61700   7.77955   7.77996   0.00041
0.61800   7.78585   7.78626   0.00041
0.61900   7.79214   7.79255   0.00041
0.62000   7.79844   7.79885   0.00041
0.62100   7.80472   7.80513   0.00041
0.62200   7.81101   7.81141   0.00041
0.62300   7.81728   7.81769   0.00041
0.62400   7.82355   7.82396   0.00041
0.62500   7.82982   7.83023   0.00041
0.62600   7.83608   7.83649   0.00041
0.62700   7.84234   7.84275   0.00041
0.62800   7.84858   7.84900   0.00042
0.62900   7.85483   7.85525   0.00041
0.63000   7.86107   7.86149   0.00042
0.63100   7.86731   7.86773   0.00041
0.63200   7.87354   7.87396   0.00042
0.63300   7.87977   7.88018   0.00041
0.63400   7.88599   7.88641   0.00041
0.63500   7.89220   7.89262   0.00042
0.63600   7.89842   7.89884   0.00041
0.63700   7.90462   7.90504   0.00042
0.63800   7.91083   7.91125   0.00041
0.63900   7.91702   7.91744   0.00042
0.64000   7.92322   7.92364   0.00041
0.64100   7.92941   7.92982   0.00042
0.64200   7.93558   7.93601   0.00042
0.64300   7.94177   7.94218   0.00042
0.64400   7.94794   7.94836   0.00042
0.64500   7.95411   7.95453   0.00042
0.64600   7.96027   7.96069   0.00042
0.64700   7.96643   7.96685   0.00042
0.64800   7.97258   7.97300   0.00042
0.64900   7.97873   7.97915   0.00042
0.65000   7.98488   7.98530   0.00042
0.65100   7.99102   7.99144   0.00042
0.65200   7.99716   7.99757   0.00042
0.65300   8.00328   8.00371   0.00042
0.65400   8.00941   8.00983   0.00042
0.65500   8.01553   8.01595   0.00042
0.65600   8.02164   8.02207   0.00043
0.65700   8.02776   8.02818   0.00042
0.65800   8.03386   8.03429   0.00043
0.65900   8.03997   8.04039   0.00042
0.66000   8.04607   8.04649   0.00042
0.66100   8.05215   8.05258   0.00043
0.66200   8.05825   8.05867   0.00042
0.66300   8.06433   8.06476   0.00043
0.66400   8.07041   8.07084   0.00042
0.66500   8.07648   8.07691   0.00043
0.66600   8.08256   8.08298   0.00042
0.66700   8.08862   8.08905   0.00043
0.66800   8.09468   8.09511   0.00043
0.66900   8.10074   8.10117   0.00043
0.67000   8.10679   8.10722   0.00043
0.67100   8.11284   8.11327   0.00042
0.67200   8.11888   8.11931   0.00043
0.67300   8.12493   8.12535   0.00042
0.67400   8.13096   8.13138   0.00043
0.67500   8.13698   8.13741   0.00043
0.67600   8.14301   8.14344   0.00043
0.67700   8.14903   8.14946   0.00043
0.67800   8.15505   8.15548   0.00043
0.67900   8.16106   8.16149   0.00043
0.68000   8.16706   8.16750   0.00043
0.68100   8.17307   8.17350   0.00043
0.68200   8.17907   8.17950   0.00043
0.68300   8.18506   8.18549   0.00043
0.68400   8.19105   8.19148   0.00043
0.68500   8.19704   8.19747   0.00043
0.68600   8.20302   8.20345   0.00043
0.68700   8.20899   8.20943   0.00044
0.68800   8.21497   8.21540   0.00043
0.68900   8.22093   8.22137   0.00043
0.69000   8.22690   8.22733   0.00043
0.69100   8.23286   8.23329   0.00043
0.69200   8.23881   8.23925   0.00044
0.69300   8.24477   8.24520   0.00043
0.69400   8.25071   8.25115   0.00044
0.69500   8.25666   8.25709   0.00043
0.69600   8.26259   8.26303   0.00044
0.69700   8.26852   8.26896   0.00044
0.69800   8.27445   8.27489   0.00043
0.69900   8.28038   8.28082   0.00044
0.70000   8.28630   8.28674   0.00043
0.70100   8.29222   8.29265   0.00044
0.70200   8.29813   8.29857   0.00043
